time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon,north_node,south_node
A.D. 2020-Oct-27 12:20:00.0000 UTC,264.3445982,292.6724145,96.5428826,200.818054,194.5057266,78.94528535,124.4089597,197.9814091,151.5658248,261.7066572,124.9434251,80.4082713,260.4082713
A.D. 2020-Oct-28 12:20:00.0000 UTC,265.8734995,292.12752,97.17427737,201.7487026,195.6109002,79.39888902,125.2964753,199.0631004,152.4519783,261.4061881,113.0571859,80.3786761,260.3786761
A.D. 2020-Oct-29 12:20:00.0000 UTC,267.3222052,291.5786672,97.80466486,202.6688069,196.7057989,79.85116143,126.2040548,200.1338141,153.3453605,261.107229,102.4234175,80.3265384,260.3265384
A.D. 2020-Oct-30 12:20:00.0000 UTC,268.6625889,291.025964,98.43412471,203.5782741,197.7900171,80.30229816,127.1323778,201.1931909,154.2459026,260.8098741,92.79517636,80.2588878,260.2588878
A.D. 2020-Oct-31 12:20:00.0000 UTC,269.8709567,290.4695258,99.06274506,204.4770299,198.8631823,80.75249623,128.0821318,202.2409052,155.1535235,260.5142195,83.89584309,80.1864008,260.1864008
A.D. 2020-Nov-01 12:20:00.0000 UTC,270.9291557,289.9094767,99.6906219,205.3650177,199.9249557,81.20195464,129.0540101,203.2766651,156.0681298,260.2203632,75.45239785,80.1207439,260.1207439
A.D. 2020-Nov-02 12:20:00.0000 UTC,271.8251091,289.3459503,100.3178584,206.2421983,200.9750312,81.65087483,130.0487091,204.3002115,156.9896155,259.928406,67.19753904,80.071718,260.071718
A.D. 2020-Nov-03 12:20:00.0000 UTC,272.5527868,288.7790893,100.9445639,207.1085486,202.0131357,82.09946126,131.0669254,205.3113178,157.9178612,259.6384512,58.85550347,80.0449048,260.0449048
A.D. 2020-Nov-04 12:20:00.0000 UTC,273.1117103,288.2090473,101.5708534,207.9640614,203.0390286,82.54792188,132.1093521,206.3097893,158.8527342,259.3506052,50.11869039,80.0406644,260.0406644
A.D. 2020-Nov-05 12:20:00.0000 UTC,273.5061319,287.6359882,102.1968465,208.8087447,204.0525005,82.99646855,133.1766745,207.2954617,159.7940884,259.0649775,40.61871611,80.0545039,260.0545039
A.D. 2020-Nov-06 12:20:00.0000 UTC,273.7440445,287.0600872,102.8226664,209.6426207,205.0533735,83.44531751,134.2695656,208.2682009,160.7417638,258.7816813,29.90007495,80.0786251,260.0786251
A.D. 2020-Nov-07 12:20:00.0000 UTC,273.836155,286.4815308,103.4484388,210.4657256,206.0414994,83.8946897,135.3886803,209.2279015,161.6955865,258.5008332,17.42650156,80.1040113,260.1040113
A.D. 2020-Nov-08 12:20:00.0000 UTC,273.794923,285.9005171,104.0742906,211.2781086,207.0167595,84.34481108,136.5346495,210.174486,162.6553689,258.2225535,2.703599764,80.1224726,260.1224726
A.D. 2020-Nov-09 12:20:00.0000 UTC,273.6337274,285.3172561,104.7003486,212.0798315,207.9790632,84.79591274,137.7080732,211.1079032,163.6209093,257.9469665,345.6466921,80.1282098,260.1282098
A.D. 2020-Nov-10 12:20:00.0000 UTC,273.3661916,284.7319694,105.3267377,212.8709679,208.928347,85.24823103,138.9095132,212.028127,164.5919924,257.6742005,327.1006309,80.1186483,260.1186483
A.D. 2020-Nov-11 12:20:00.0000 UTC,273.0056705,284.1448903,105.9535798,213.6516023,209.8645729,85.70200737,140.139485,212.9351551,165.5683898,257.4043876,308.7872078,80.0945128,260.0945128
A.D. 2020-Nov-12 12:20:00.0000 UTC,272.5648871,283.5562634,106.580994,214.421829,210.7877268,86.15748832,141.3984493,213.8290064,166.5498603,257.1376635,292.2584476,80.0592631,260.0592631
A.D. 2020-Nov-13 12:20:00.0000 UTC,272.0556979,282.9663438,107.2090986,215.1817508,211.6978164,86.61492593,142.686804,214.7097194,167.5361518,256.8741673,278.0576463,80.0181023,260.0181023
A.D. 2020-Nov-14 12:20:00.0000 UTC,271.488961,282.375397,107.8380163,215.931478,212.5948695,87.07457901,144.0048749,215.5773499,168.5270021,256.6140411,265.9095461,79.9768117,259.9768117
A.D. 2020-Nov-15 12:20:00.0000 UTC,270.8744831,281.7836984,108.4678818,216.6711273,213.478932,87.53671529,145.3529071,216.4319697,169.5221413,256.3574296,255.2387436,79.9406487,259.9406487
A.D. 2020-Nov-16 12:20:00.0000 UTC,270.2210231,281.1915328,109.0988492,217.400822,214.3500679,88.00161388,146.7310543,217.273666,170.521293,256.1044798,245.4561228,79.9134937,259.9134937
A.D. 2020-Nov-17 12:20:00.0000 UTC,269.5363339,280.5991927,109.7310983,218.1206925,215.2083585,88.46956701,148.1393677,218.1025415,171.5241755,255.8553397,236.0278978,79.8973471,259.8973471
A.D. 2020-Nov-18 12:20:00.0000 UTC,268.8272272,280.0069772,110.3648368,218.8308756,216.0539018,88.94088066,149.5777839,218.9187136,172.5305013,255.6101567,226.4539505,79.8922074,259.8922074
A.D. 2020-Nov-19 12:20:00.0000 UTC,268.0996521,279.4151898,111.0002993,219.531514,216.8868113,89.41587449,151.0461123,219.7223138,173.5399768,255.3690755,216.2249214,79.8963032,259.8963032
A.D. 2020-Nov-20 12:20:00.0000 UTC,267.3587795,278.8241385,111.6377454,220.2227549,217.7072143,89.89488173,152.5440244,220.5134855,174.5523014,255.1322372,204.7953022,79.9066105,259.9066105
A.D. 2020-Nov-21 12:20:00.0000 UTC,266.6090863,278.2341351,112.2774566,220.9047488,218.5152499,90.37824967,154.071043,221.2923826,175.567167,254.8997784,191.62569,79.9195568,259.9195568
A.D. 2020-Nov-22 12:20:00.0000 UTC,265.8544375,277.6454958,112.9197347,221.5776484,219.3110674,90.86634063,155.6265339,222.0591679,176.5842582,254.6718316,176.3921364,79.9317859,259.9317859
A.D. 2020-Nov-23 12:20:00.0000 UTC,265.0981618,277.0585419,113.5649,222.2416079,220.094825,91.35953337,157.2096969,222.8140116,177.6032526,254.4485253,159.4085522,79.9408386,259.9408386
A.D. 2020-Nov-24 12:20:00.0000 UTC,264.3431213,276.4735994,114.2132906,222.8967825,220.8666884,91.85822472,158.8195601,223.5570903,178.6238213,254.2299847,141.9073878,79.9456025,259.9456025
A.D. 2020-Nov-25 12:20:00.0000 UTC,263.5917727,275.8909991,114.8652622,223.5433279,221.6268301,92.36283132,160.454975,224.2885862,179.6456297,254.0163318,125.5171489,79.946402,259.946402
A.D. 2020-Nov-26 12:20:00.0000 UTC,262.8462232,275.3110765,115.5211882,224.1814001,222.3754283,92.87379148,162.1146137,225.0086858,180.6683383,253.8076857,111.2767641,79.9446805,259.9446805
A.D. 2020-Nov-27 12:20:00.0000 UTC,262.1082777,274.7341712,116.1814596,224.8111553,223.1126659,93.39156719,163.7969685,225.7175797,181.6916033,253.6041627,99.33072108,79.9423704,259.9423704
A.D. 2020-Nov-28 12:20:00.0000 UTC,261.3794815,274.1606264,116.8464858,225.432749,223.8387303,93.91664632,165.5003549,226.4154618,182.7150779,253.4058763,89.30820051,79.9411524,259.9411524
A.D. 2020-Nov-29 12:20:00.0000 UTC,260.6611567,273.5907883,117.5166943,226.0463366,224.5538118,94.44954503,167.2229169,227.1025281,183.7384127,253.2129373,80.71037265,79.9416707,259.9416707
A.D. 2020-Nov-30 12:20:00.0000 UTC,259.9544339,273.025006,118.1925308,226.6520728,225.2581041,94.9908104,168.9626352,227.7789769,184.7612565,253.025454,73.07729288,79.9434246,259.9434246
A.D. 2020-Dec-01 12:20:00.0000 UTC,259.2602798,272.463631,118.8744593,227.2501116,225.9518029,95.54102325,170.7173392,228.4450081,185.7832576,252.8435325,66.01535143,79.9447935,259.9447935
A.D. 2020-Dec-02 12:20:00.0000 UTC,258.5795205,271.9070163,119.5629613,227.8406065,226.6351061,96.10080115,172.4847214,229.1008231,186.8040643,252.667277,59.17100579,79.9437264,259.9437264
A.D. 2020-Dec-03 12:20:00.0000 UTC,257.9128622,271.3555165,120.2585355,228.4237105,227.3082133,96.67080161,174.2623556,229.746624,187.8233262,252.4967898,52.18492993,79.938517,259.938517
A.D. 2020-Dec-04 12:20:00.0000 UTC,257.2609087,270.8094867,120.9616972,228.9995763,227.9713259,97.2517254,176.0477167,230.3826141,188.840695,252.3321721,44.62964215,79.9285329,259.9285329
A.D. 2020-Dec-05 12:20:00.0000 UTC,256.624176,270.269282,121.6729776,229.5683564,228.6246462,97.84432001,177.838204,231.0089975,189.855826,252.1735237,35.91837879,79.9146045,259.9146045
A.D. 2020-Dec-06 12:20:00.0000 UTC,256.0031051,269.7352565,122.3929229,230.1302031,229.2683781,98.44938331,179.6311658,231.6259786,190.868379,252.0209435,25.17131291,79.8989848,259.8989848
A.D. 2020-Dec-07 12:20:00.0000 UTC,255.398073,269.2077622,123.1220947,230.6852683,229.9027256,99.06776759,181.4239253,232.2337615,191.8780195,251.8745292,11.0894758,79.884888,259.884888
A.D. 2020-Dec-08 12:20:00.0000 UTC,254.809402,268.6871478,123.8610693,231.2337034,230.5278934,99.70038383,183.2138078,232.8325501,192.8844197,251.7343771,352.248103,79.8757267,259.8757267
A.D. 2020-Dec-09 12:20:00.0000 UTC,254.237367,268.1737581,124.610439,231.7756587,231.144085,100.3482066,184.9981671,233.4225467,193.8872597,251.6005824,328.9308489,79.8742534,259.8742534
A.D. 2020-Dec-10 12:20:00.0000 UTC,253.6822031,267.6679322,125.3708143,232.3112828,231.7515029,101.01228,186.7744128,234.0039514,194.8862282,251.4732381,305.3122114,79.8818157,259.8818157
A.D. 2020-Dec-11 12:20:00.0000 UTC,253.1441106,267.1700027,126.1428282,232.8407221,232.350347,101.6937241,188.5400278,234.5769614,195.8810235,251.3524356,285.940245,79.8978802,259.8978802
A.D. 2020-Dec-12 12:20:00.0000 UTC,252.6232611,266.6802953,126.9271426,233.3641202,232.9408143,102.3937441,190.2926016,235.1417701,196.8713539,251.2382638,271.5114069,79.9199173,259.9199173
A.D. 2020-Dec-13 12:20:00.0000 UTC,252.1198022,266.1991283,127.7244577,233.8816179,233.5230985,103.1136394,192.0298418,235.6985673,197.856939,251.1308099,260.6601059,79.9436784,259.9436784
A.D. 2020-Dec-14 12:20:00.0000 UTC,251.6338624,265.7268119,128.5355209,234.3933541,234.0973911,103.8548153,193.7495929,236.2475401,198.8375104,251.0301591,252.0226816,79.9638284,259.9638284
A.D. 2020-Dec-15 12:20:00.0000 UTC,251.1655546,265.2636478,129.3611347,234.8994667,234.6638819,104.6187927,195.4498518,236.7888741,199.8128126,250.9363944,244.6456608,79.9748398,259.9748398
A.D. 2020-Dec-16 12:20:00.0000 UTC,250.7149793,264.8099275,130.2021608,235.4000936,235.2227603,105.4072195,197.1287789,237.3227538,200.7826044,250.8495959,237.8666279,79.972022,259.972022
A.D. 2020-Dec-17 12:20:00.0000 UTC,250.2822265,264.3659304,131.0595221,235.8953721,235.7742149,106.2218806,198.7847079,237.8493634,201.7466583,250.7698392,231.1583665,79.9525386,259.9525386
A.D. 2020-Dec-18 12:20:00.0000 UTC,249.8673771,263.9319223,131.9342021,236.3854391,236.3184329,107.0647095,200.416151,238.3688852,202.7047604,250.6971938,223.9996223,79.916236,259.916236
A.D. 2020-Dec-19 12:20:00.0000 UTC,249.4705086,263.5081543,132.8272435,236.8704293,236.8555997,107.9378022,202.0218013,238.8814998,203.6567094,250.6317226,215.7467319,79.8660805,259.8660805
A.D. 2020-Dec-20 12:20:00.0000 UTC,249.0916996,263.0948631,133.7397473,237.3504754,237.3858975,108.8434329,203.6005322,239.3873844,204.6023163,250.573481,205.4773125,79.8080131,259.8080131
A.D. 2020-Dec-21 12:20:00.0000 UTC,248.7310217,262.6922709,134.6728727,237.8257072,237.9095055,109.7840715,205.1513938,239.8867131,205.5414034,250.5225178,191.8502093,79.7501118,259.7501118
A.D. 2020-Dec-22 12:20:00.0000 UTC,248.3885399,262.3005858,135.6278366,238.2962517,238.426599,110.7624032,206.6736076,240.3796568,206.4738044,250.478875,173.4116544,79.7010866,259.7010866
A.D. 2020-Dec-23 12:20:00.0000 UTC,248.0643252,261.9200025,136.6059143,238.7622329,238.9373504,111.781349,208.1665592,240.8663826,207.3993642,250.4425886,150.5190182,79.6683166,259.6683166
A.D. 2020-Dec-24 12:20:00.0000 UTC,247.7584575,261.5507019,137.6084397,239.2237725,239.4419282,112.8440884,209.6297899,241.3470545,208.3179387,250.413689,127.5304685,79.6558879,259.6558879
