time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon
A.D. 2020-Jun-02 12:20:00.0000 UTC,284.9713358564125,291.77840587264785,357.2876453284762,91.92206888915965,88.02086135853682,303.00945835428377,342.48503189437037,94.22459515275587,0.016157682303087298,291.6914126684569,123.0329961422344
A.D. 2020-Jun-03 12:20:00.0000 UTC,284.7297303135459,292.1730913505738,358.4150204700947,92.3853345613737,88.53841302485172,303.6728857376696,344.8419383739709,94.62124220470372,4.266795017701505,291.7827725210351,118.74013510887121
A.D. 2020-Jun-04 12:20:00.0000 UTC,284.49166675899363,292.57909274247515,359.5242640309148,92.84363543793847,89.04596022743448,304.3471939130767,347.24185659405595,95.01406127054071,8.494240627759206,291.8677379744816,115.16317205687895
A.D. 2020-Jun-05 12:20:00.0000 UTC,284.2598275721164,292.9960931156102,0.6153355042930028,93.29744526924976,89.5442947396645,305.03269848720885,349.6792238239566,95.40341497996248,12.660947270502158,291.94629931177474,111.78595951985396
A.D. 2020-Jun-06 12:20:00.0000 UTC,284.03698344287267,293.42371966222646,1.6882636183063755,93.74720904321647,90.03414897544958,305.7297177795914,352.14782324912653,95.78964389015185,16.732815270703803,292.01844820721817,108.23451883249822
A.D. 2020-Jun-07 12:20:00.0000 UTC,283.82597334842023,293.8615472065188,2.7431424530457846,94.19334387972825,90.516200139451,306.4385724216222,354.6408682667518,96.17306697744483,20.680776626853774,292.08417748505747,104.11555156132805
A.D. 2020-Jun-08 12:20:00.0000 UTC,283.6296827011534,294.3091025453739,3.7801246188568194,94.63624034433028,90.9910743894445,307.1595854529773,357.15111073719373,96.55398264078713,24.48175897419021,292.14348142656445,98.8581916832353
A.D. 2020-Jun-09 12:20:00.0000 UTC,283.4510198664808,294.76586924859413,4.799413640396343,95.07626460589908,91.45935155019251,307.8930828088907,359.67097030500344,96.93267055285013,28.11900928275813,292.19635658575453,91.42801987947857
A.D. 2020-Jun-10 12:20:00.0000 UTC,283.2928905965993,295.2312920634434,5.801254914773514,95.51376089431677,91.92156984827751,308.63939328218976,2.192677967181404,97.30939378942341,31.581862634552465,292.24280247284764,79.6737971047001
A.D. 2020-Jun-11 12:20:00.0000 UTC,283.1581704556212,295.70478101265144,6.7859285139319185,95.949054113835,92.37823057630926,309.39884834833924,4.708429619681454,97.68440107098827,34.86511212441793,292.2828221673604,59.18810737965806
A.D. 2020-Jun-12 12:20:00.0000 UTC,283.0496751203881,296.18571501479437,7.753742832331339,96.38245210456834,92.82980215994029,310.17178150269785,7.210541117759732,98.05792863979453,37.968145618269844,292.31642258691863,26.354785341753985
A.D. 2020-Jun-13 12:20:00.0000 UTC,282.97012881709264,296.6734451799073,8.705028843780946,96.81424742966892,93.27672352152612,310.95852713121474,9.691597067151989,98.4302016728077,40.89399781868713,292.3436144444106,353.7446612050365
A.D. 2020-Jun-14 12:20:00.0000 UTC,282.9221316475593,297.16729843076536,9.640137135401982,97.24471907704996,93.71940718917152,311.75941974812787,12.144588466168225,98.80143562232313,43.64843167547373,292.36441237519415,333.44603589262107
A.D. 2020-Jun-15 12:20:00.0000 UTC,282.90812600696364,297.6665811948822,10.559435128740596,97.67413385937826,94.15824193064644,312.57479303806485,14.563031053870374,99.17183729473358,46.239115513242204,292.3788349927343,321.63885668266016
A.D. 2020-Jun-16 12:20:00.0000 UTC,282.9303625219618,298.1705831213811,11.463303957154373,98.10274755741062,94.59359498615021,313.40497860557383,16.94105968358839,99.54160571646555,48.674930108062895,292.38690487842536,313.9834074944734
A.D. 2020-Jun-17 12:20:00.0000 UTC,282.99086593969287,298.6785807298192,12.352134790519598,98.53080584834234,95.02581396892694,314.25030436574394,19.273496215305556,99.9109328265833,50.965414223387384,292.3886485048804,308.37178328159246
A.D. 2020-Jun-18 12:20:00.0000 UTC,283.09140155133184,299.18984110832037,13.2263257091828,98.95854520226894,95.4552286490581,315.11109293875387,21.555891499921387,100.28000416852859,53.1203417138475,292.3840962589244,303.7883899093965
A.D. 2020-Jun-19 12:20:00.0000 UTC,283.23344262689125,299.7036256394854,14.086279539555278,99.38619380002338,95.88215268513856,315.98766024416574,23.78454296834506,100.64899962641829,55.14941337558487,292.37328259891507,299.6743896544075
A.D. 2020-Jun-20 12:20:00.0000 UTC,283.4181388051693,300.219192946161,14.932399689201768,99.81397199523657,96.30688479901329,316.88031323230064,25.956487507160254,101.01809373158324,57.06204055940591,292.35624579363974,295.65555900869947
A.D. 2020-Jun-21 12:20:00.0000 UTC,283.646286254231,300.73580152426035,15.765086835867667,100.24209269207735,96.72970979005603,317.7893477317632,28.06947552731348,101.38745588490649,58.86720351206501,292.3330276317328,291.4069069030869
A.D. 2020-Jun-22 12:20:00.0000 UTC,283.91830012575235,301.2527120809931,16.584736579597426,100.6707616629617,97.15089940083773,318.71504654446085,30.12192993764859,101.7572505072823,60.57336634913146,292.3036730963793,286.55261503456643
A.D. 2020-Jun-23 12:20:00.0000 UTC,284.23418963352333,301.76918919126723,17.391736202303232,101.1001775924228,97.57071279830559,319.65767707871436,32.11289213299332,102.12763690008067,62.188432171559896,292.26822971164466,280.5380670749904
A.D. 2020-Jun-24 12:20:00.0000 UTC,284.59353683785736,302.28450286463226,18.18646249137349,101.53053227575269,97.98939712084685,320.61748922607484,34.041960449704064,102.4987692303402,63.719728182126104,292.2267469655356,272.39044440382196
A.D. 2020-Jun-25 12:20:00.0000 UTC,284.9954800265937,302.7979301878274,18.969280598383538,101.962011117421,98.40718825332092,321.5947133909306,35.909224494389136,102.87079678785558,65.17401168673945,292.1792759023307,260.2217665968104
A.D. 2020-Jun-26 12:20:00.0000 UTC,285.4387026214558,303.3087571975863,19.740544093509982,102.39479403468776,98.82431196546456,322.58955857893335,37.71519858639761,103.2438646287456,66.55749041200733,292.1258689678657,240.56403785979012
A.D. 2020-Jun-27 12:20:00.0000 UTC,285.92142840069636,303.81628096134966,20.5005961009992,102.82905670802658,99.24098538564064,323.6022103065007,39.46075685494222,103.61811456264596,67.87585213486435,292.066580068102,210.83738064397392
A.D. 2020-Jun-28 12:20:00.0000 UTC,286.4414236230816,304.31981169773485,21.24977112525429,103.26497195682543,99.65741861086181,324.6328279961085,41.147071737172716,103.99368628010684,69.13429971225808,292.00146468090225,179.75069028178115
A.D. 2020-Jun-29 12:20:00.0000 UTC,286.9960066907985,304.81867510010267,21.98839832122981,103.70271115431105,100.07381638248329,325.68154219235237,42.775557895416895,104.37071854833502,70.33758914665391,291.930580052574,158.11035129087082
A.D. 2020-Jun-30 12:20:00.0000 UTC,287.5820655531813,305.3122146541453,22.71680540956368,104.14244534665606,100.490379488953,326.74845136066966,44.347821709308214,104.74935015693907,71.49006801027491,291.8539852508904,144.52267480597604
A.D. 2020-Jul-01 12:20:00.0000 UTC,288.19608276832116,305.7997936350426,23.435321924954586,104.58434569814972,100.90730550743756,327.83361784312245,45.865615744266385,105.12972025103508,72.59571197738046,291.77174080018875,135.2591662033807
A.D. 2020-Jul-02 12:20:00.0000 UTC,288.83416844359454,306.2807973181305,24.144282811899853,105.02858342313452,101.32478903503012,328.93706394233465,47.33079911202208,105.51196821846388,73.65815901007035,291.6839081912601,128.16659876447224
A.D. 2020-Jul-03 12:20:00.0000 UTC,289.4921007921685,306.7546355432725,24.844031718649784,105.47532928799416,101.74302147126728,330.05876847550024,48.745303180051536,105.8962332177768,74.68074028128316,291.5905493975069,122.11865660219436
A.D. 2020-Jul-04 12:20:00.0000 UTC,290.16537345903254,307.22074525397636,25.534922103996053,105.92475271344105,102.16219037168496,331.1986633313588,50.111101252601784,106.28265337550148,75.66650701467114,291.49172636440534,116.45313640845802
A.D. 2020-Jul-05 12:20:00.0000 UTC,290.84924866968544,307.6785929892988,26.217316230462256,106.37702094190752,102.58247881159149,332.35663027463994,51.430182325603006,106.67136508000195,76.61825400150056,291.3875007673958,110.6905845447493
A.D. 2020-Jul-06 12:20:00.0000 UTC,291.53881489693225,308.1276773808413,26.89158320054421,106.83229869398949,103.00406526861795,333.53249850426806,52.70452955547665,107.06250280809631,77.53854115392079,291.27793434535937,104.3810888835584
A.D. 2020-Jul-07 12:20:00.0000 UTC,292.2290470247676,308.5675312168991,27.558096363285838,107.29074845369509,103.42712408109335,334.72604267837323,53.9361031455846,107.45619954156244,78.42971377109288,291.1630896681405,96.98879265798156
A.D. 2020-Jul-08 12:20:00.0000 UTC,292.91486661627465,308.997722478356,28.21722997691121,107.75253099325474,103.85182617257222,335.93698070192164,55.12682679118823,107.85258740913393,79.29392157849539,291.0430309152239,87.77199504015293
A.D. 2020-Jul-09 12:20:00.0000 UTC,293.5912002384411,309.41785434498445,28.869355930191045,108.217805952403,104.27833982422977,337.1649713154953,56.2785773234173,108.25179834442223,80.13313665034201,290.91782445943113,75.67737033378336
A.D. 2020-Jul-10 12:20:00.0000 UTC,294.2530342089045,309.82756450537465,29.514841277685875,108.68673236411907,104.70683139422194,338.40961185110274,57.39317719886011,108.65396465663301,80.94917016562908,290.78753922168096,59.486397588820665
A.D. 2020-Jul-11 12:20:00.0000 UTC,294.89546459574257,310.22652430230215,30.15404721147049,109.15946918326618,105.13746599873974,339.67043674861213,58.472389571183,109.05921957856306,81.7436879947032,290.65224693738674,38.939866417071855
A.D. 2020-Jul-12 12:20:00.0000 UTC,295.51374107745437,310.6144373265149,30.787327775055264,109.63617547918287,105.57040786497251,340.9469158458414,59.517914484526656,109.46769747115776,82.51822442369995,290.5120220532736,16.694080205365072
A.D. 2020-Jul-13 12:20:00.0000 UTC,296.10330420957166,310.9910379232869,31.41502888847383,110.11701048825658,106.00582052598328,342.2384530265539,60.53138636882737,109.87953389128342,83.27419440562007,290.3669415182698,357.0278411217797
A.D. 2020-Jul-14 12:20:00.0000 UTC,296.65981612428317,311.3560902115804,32.03748860000126,110.60213384686492,106.44386718807571,343.5443862018804,61.51437325776403,110.29486584796476,84.01290487145033,290.2170848301286,341.7380653469043
A.D. 2020-Jul-15 12:20:00.0000 UTC,297.17918420004975,311.7093869238256,32.65503674988555,111.0917056598373,106.88471094124472,344.8639874589413,62.46837655913992,110.71383191447543,84.7355646401211,290.06253400420206,330.1204684625559
A.D. 2020-Jul-16 12:20:00.0000 UTC,297.6575781749624,312.05074826674684,33.26799450960054,111.58588654531376,107.32851495474709,346.19646387161316,63.39483162117706,111.1365723369912,85.44329331641927,289.9033736189004,320.94195680195986
A.D. 2020-Jul-17 12:20:00.0000 UTC,298.0914413342778,312.3800207574263,33.876673776259516,112.08483766881687,107.77544266787862,347.5409591263774,64.29510900650763,111.56322914831371,86.13712931812411,289.7396909377813,313.2269262526824
A.D. 2020-Jul-18 12:20:00.0000 UTC,298.47749648624375,312.6970757077105,34.481375920124826,112.58872062820738,108.22565783397889,348.89655566866264,65.17051607344429,111.99394614006479,86.8180369480439,289.57157593047384,306.29080466127414
A.D. 2020-Jul-19 12:20:00.0000 UTC,298.8127478117923,313.0018072580968,35.082389942634634,113.09769717308487,108.67932438496936,350.2622774653438,66.02229872515393,112.42886865874205,87.48691256374036,289.39912110110197,299.62461610113405
A.D. 2020-Jul-20 12:20:00.0000 UTC,299.09447982884836,313.2941298469512,35.679990029630574,113.61192873794874,109.13660607433796,351.6370933147914,66.851643069516,112.86814318140458,88.1445898208358,289.22242099107586,292.78681405694147
A.D. 2020-Jul-21 12:20:00.0000 UTC,299.3202551608785,313.57397550079565,36.27443333513264,114.13157605940478,109.59766613692936,353.0199212473218,67.65967715946213,113.31191691236744,88.79184426528154,289.04157148532374,285.30921879383635
A.D. 2020-Jul-22 12:20:00.0000 UTC,299.4879128067683,313.84129127406686,36.86595855223858,114.65679912935276,110.0626672049398,354.40963410986524,68.44747286372751,113.76033763717128,89.42939756078604,288.8566690594168,276.5972758045385
A.D. 2020-Jul-23 12:20:00.0000 UTC,299.5955682002996,314.0960366210071,37.45478482931922,115.18775738694245,110.53177142262581,355.80506521559306,69.21604751963808,114.21355375536021,90.05792144173736,288.66780987813684,265.8136175336105
A.D. 2020-Jul-24 12:20:00.0000 UTC,299.64161671114516,314.3381812621168,38.04111216802682,115.72461037355734,111.0051410264845,357.2050144059423,69.9663659977885,114.67171475050444,90.6780420135126,288.4750890956386,251.80994461845074
A.D. 2020-Jul-25 12:20:00.0000 UTC,299.62474190909865,314.5677040597778,38.6251242534766,116.26751892183569,111.48293950122223,358.60825513445,70.69934372907734,115.13497221287308,91.29034477770935,288.2786006407089,233.47837126244355
A.D. 2020-Jul-26 12:20:00.0000 UTC,299.54392882560865,314.7845923830872,39.20699262388053,116.81664628413637,111.96533276625027,0.013541713594999815,71.41585014647731,115.60348087272136,91.89537985958948,288.07843715421717,211.28283876235562
A.D. 2020-Jul-27 12:20:00.0000 UTC,299.39848208507686,314.9888415896917,39.78688117545584,117.37215872903731,112.45248993221901,1.4196163351857831,72.11671203000634,116.07739920110001,92.49366681128572,287.8746897908248,188.7362699875967
A.D. 2020-Jul-28 12:20:00.0000 UTC,299.188048597722,315.18045480519015,40.36495078327168,117.93422561477209,112.94458359928964,2.8252164240892927,72.80271666248224,116.55688958014359,93.08569867298199,287.66744792460236,169.64300711467246
A.D. 2020-Jul-29 12:20:00.0000 UTC,298.91264379434125,315.3594431026027,40.941363662514355,118.50301908113971,113.4417897971032,4.2290825711664555,73.47461466766453,117.0421181631116,93.67194511226644,287.4567988325596,154.82500313082843
A.D. 2020-Jul-30 12:20:00.0000 UTC,298.5726792615052,315.5258256109889,41.51628633326834,119.07871325282402,113.94428745573582,5.629966114633057,74.13312207436068,117.53325430735977,94.25285441090023,287.24282719159265,143.25738573210742
A.D. 2020-Jul-31 12:20:00.0000 UTC,298.16898925194283,315.67962969038064,42.08989128554578,119.66148323113462,114.45225766794466,7.026636455487377,74.77892181365594,118.03046983882764,94.82885456004809,287.02561457675165,133.75809958778208
A.D. 2020-Aug-01 12:20:00.0000 UTC,297.7028529709097,315.8208914973562,42.66235785832772,120.25150427524449,114.96588312330587,8.417888526591064,75.41266507368177,118.53393852760807,95.40035390206192,286.80523926161675,125.4500227201246
A.D. 2020-Aug-02 12:20:00.0000 UTC,297.1760085830446,315.9496564170668,43.23387167894918,120.84895103197985,115.48534760218685,9.80254942978472,76.03497234102309,119.04383563638564,95.96774139432227,286.58177617166854,117.71887937474408
A.D. 2020-Aug-03 12:20:00.0000 UTC,296.5906553629772,316.0659796031055,43.80462342371522,121.45399710841329,116.01083581281695,11.179484748853344,76.6464346035185,119.56033781793388,96.53138695534994,286.3552972107704,110.10395585838332
A.D. 2020-Aug-04 12:20:00.0000 UTC,295.9494407538006,316.1699265676596,44.374807296493366,122.06681504281792,116.54253362531591,12.547604612669506,77.24761489365335,120.08362340381737,97.09164213439873,286.1258719576684,102.21284597733423
A.D. 2020-Aug-05 12:20:00.0000 UTC,295.25542983396093,316.26157310042373,44.944618684606425,122.68757620129774,117.08062826773012,13.905868464505927,77.83904976755127,120.61387262217056,97.64884089971687,285.8935682946568,93.66280284578896
A.D. 2020-Aug-06 12:20:00.0000 UTC,294.5120571151547,316.34100506821886,45.51425222651057,123.31645087603195,117.62530871936777,15.253289604939894,78.42125110846406,121.15126799443316,98.20330078760445,285.65845313826037,84.04553957792308
A.D. 2020-Aug-07 12:20:00.0000 UTC,293.7230621151743,316.40831794102274,46.08390020971575,123.95360837067129,118.17676608996095,16.588939172527386,78.99470798796209,121.69599469835929,98.75532419694684,285.4205930521318,72.92965159201067
A.D. 2020-Aug-08 12:20:00.0000 UTC,292.89241207647046,316.463615877404,46.65375102253146,124.59921682918528,118.73519375611549,17.911949090549665,79.55988828863086,122.24824066698521,99.30519957706473,285.18005454348673,59.945912210070496
A.D. 2020-Aug-09 12:20:00.0000 UTC,292.0242171395632,316.50701094218664,47.22398828341872,125.2534430976728,119.30078751462759,19.221514696357318,80.1172403298445,122.80819670397284,99.85320262235395,284.93690429187205,45.01634783946996
A.D. 2020-Aug-10 12:20:00.0000 UTC,291.1226435415444,316.5386221047998,47.79478992167997,125.9164523045969,119.8737454771591,20.516896250803075,80.6671941585181,123.37605633036459,100.39959722030164,284.6912091200074,28.66959079856438
A.D. 2020-Aug-11 12:20:00.0000 UTC,290.19183074911007,316.5585743344264,48.36632743727851,126.58840733402292,120.45426787334722,21.797419735811022,81.21016269346356,123.95201554035842,100.944636259053,284.44303590950267,12.07614966669001
A.D. 2020-Aug-12 12:20:00.0000 UTC,289.23581761634955,316.56699814011347,48.938765608423275,127.26946844116709,121.04255699170305,23.06247747153761,81.74654296059389,124.53627270831294,101.48856244811935,284.19245170335654,356.4933984573866
A.D. 2020-Aug-13 12:20:00.0000 UTC,288.2584808665727,316.56402915088637,49.51226196593144,127.95979273499788,121.63881701484465,24.31152797025328,82.27671718940721,125.12902839138168,102.03160899261962,283.93952383657114,342.6128122013556
A.D. 2020-Aug-14 12:20:00.0000 UTC,287.26348790186984,316.54980788492816,50.086966150259606,128.65953367866578,122.24325387807848,25.54409544025075,82.80105392310041,125.730485163536,102.57400021773478,283.68432022563275,330.4614545044303
A.D. 2020-Aug-15 12:20:00.0000 UTC,286.2542640460296,316.52447938098913,50.663018715508045,129.36884043587162,122.85607498304176,26.759768679690954,83.31990898801743,126.34084730335822,103.11595203357763,283.4269096691133,319.6943585426724
A.D. 2020-Aug-16 12:20:00.0000 UTC,285.233972191016,316.488192234668,51.2405489002177,130.0878568059272,123.47748851313423,27.95819898125917,83.8336260828998,126.96032006692732,103.65767206862681,283.16736189706563,309.8572116551398
A.D. 2020-Aug-17 12:20:00.0000 UTC,284.20550080375966,316.44109758818274,51.81967220818823,130.81672033565556,124.1077028384157,29.13909814079526,84.34253734267735,127.58910905217485,104.19935975199104,282.90574760239485,300.4995302552508
A.D. 2020-Aug-18 12:20:00.0000 UTC,283.171474032849,316.38334784957283,52.40048775522277,131.55556163976001,124.74692601433108,30.30223625608554,84.84696371937515,128.22741964368151,104.74120631345586,282.64213823043326,291.1909651391141
A.D. 2020-Aug-19 12:20:00.0000 UTC,282.13427140776406,316.31509465174616,52.9830752116953,132.3045036560636,125.39536514828221,31.44743840733312,85.34721490890837,128.87545627441912,105.28339463910564,282.37660516363525,281.4973282124477
A.D. 2020-Aug-20 12:20:00.0000 UTC,281.0960163838391,316.2364866875784,53.567492685679944,133.06366129964564,126.05322610865538,32.574580835492874,85.84358932988306,129.53342197580537,105.82609950686044,282.10921862782936,270.94737774681215
A.D. 2020-Aug-21 12:20:00.0000 UTC,280.0586017036302,316.14766842743785,54.153777284042796,133.83314208245466,126.72071416176004,33.68358777966453,86.33637490468128,130.20151882226295,106.36948886141391,281.84004693710546,259.0171552045394
A.D. 2020-Aug-22 12:20:00.0000 UTC,279.0237129297222,316.04877953727197,54.74194838525362,134.6130470459415,127.39803501335251,34.77442868666193,86.82585057542866,130.87994875040923,106.91372596757064,281.569156037895,245.18619714493042
A.D. 2020-Aug-23 12:20:00.0000 UTC,277.9928471993352,315.93995450483015,55.33201267341778,135.40347102455112,128.0853953666583,35.84711532475568,87.31228795870636,131.5689138860925,107.45897171498792,281.29660904946894,229.16608383559242
A.D. 2020-Aug-24 12:20:00.0000 UTC,276.96733206830504,315.82132275846,55.923970148319206,136.20450220912164,128.7830028893284,36.90169932385774,87.79595295833849,132.26861633227793,108.0053866308622,281.0224658769899,211.33319629136537
A.D. 2020-Aug-25 12:20:00.0000 UTC,275.94834362266306,315.6930091425474,56.517819635703106,137.01622101931494,129.49106552515582,37.93826985081736,88.27710686286,132.97925737727508,108.55313183869696,280.74678280671594,192.97311052149254
A.D. 2020-Aug-26 12:20:00.0000 UTC,274.9369232076231,315.55513441608775,57.113562583516895,137.8386983616811,130.20979019419931,38.9569508545204,88.75600673342085,133.70103615087186,109.10236915858259,280.46961199997713,175.69792333323025
A.D. 2020-Aug-27 12:20:00.0000 UTC,273.933992729195,315.4078157918936,57.71120503599875,138.67199369803748,130.9393812678706,39.957897945168106,89.23290532449478,134.43414809350958,109.65326044432308,280.191001054779,160.4778527276169
A.D. 2020-Aug-28 12:20:00.0000 UTC,272.9403687760114,315.25116777349626,58.31075840929238,139.51615347667644,131.68003932567387,40.94129539476796,89.70805098472162,135.17878373220373,110.20596679176222,279.91099290553024,147.40185181980317
A.D. 2020-Aug-29 12:20:00.0000 UTC,271.9567755073211,315.0853029512961,58.91223921962986,140.3712097487549,132.4319600517839,41.907353018119395,90.18168756566484,135.93512759187777,110.7606477440097,279.6296259246261,136.07709675377862
A.D. 2020-Aug-30 12:20:00.0000 UTC,270.98385636200663,314.91033263131595,59.515668075101395,141.2371788614496,133.1953331782833,42.85630295975582,90.65405438683926,136.70335713606738,111.3174605858085,279.34693415459265,126.00351213534745
A.D. 2020-Aug-31 12:20:00.0000 UTC,270.02218489654024,314.726367616124,60.121068533380395,142.11406053525508,133.97034173773474,43.78839689466335,91.12538648695528,137.48364201040462,111.87655994144737,279.06294783271795,116.73040974731865
A.D. 2020-Sep-01 12:20:00.0000 UTC,269.07227485893316,314.5335190863403,60.728465940737095,143.00183727453657,134.75716156924696,44.703903641103004,91.59591514186215,138.27614353103942,112.43809767134829,278.7776941562906,107.8841118681912
A.D. 2020-Sep-02 12:20:00.0000 UTC,268.13458930170157,314.33189901726826,61.337885863290396,143.90047349962953,135.55596052472262,45.6031066050604,92.06586832010905,139.0810138431809,113.00222278080112,278.49119793392174,99.1513269413853
A.D. 2020-Sep-03 12:20:00.0000 UTC,267.20954898954153,314.1216203960131,61.94935251665739,144.80991465664394,136.36689757870266,46.48630145353767,92.53547120507788,139.89839496739717,113.56908144245564,278.2034822296492,90.25493876604286
A.D. 2020-Sep-04 12:20:00.0000 UTC,266.2975403589972,313.9027975386962,62.56288756433429,145.73008664154568,137.19012211866206,47.35379435554713,93.00494691153757,140.7284180265661,114.13881724660601,277.91456911767784,80.93441547620435
A.D. 2020-Sep-05 12:20:00.0000 UTC,265.3989228470746,313.6755460913557,63.178508949019935,146.66089507026288,138.0257729903353,48.20590026904004,93.4745171021991,141.5712022146177,114.71157141312356,277.6244802503666,70.93638739379739
A.D. 2020-Sep-06 12:20:00.0000 UTC,264.51403563942074,313.4399827292819,63.796229786288684,147.60222435181208,138.87397725121923,49.04294122772538,93.94440245428328,142.42685346428098,115.28748290134665,277.33323719887926,60.022532223641385
A.D. 2020-Sep-07 12:20:00.0000 UTC,263.64320417617137,313.19622504181666,64.41605769475842,148.55393707018192,139.7348490778348,49.86524504717713,94.41482320688264,143.29546328138133,115.8666886162918,277.04086182354484,48.00591851045748
A.D. 2020-Sep-08 12:20:00.0000 UTC,262.7867463387562,312.9443913607006,65.03799423961182,149.5158733455225,140.60848854087394,50.67314407920501,94.88599961930149,144.17710745159673,116.44932353891949,276.7473765354509,34.824470898683735
A.D. 2020-Sep-09 12:20:00.0000 UTC,261.94497834239655,312.6846004380167,65.66203429584287,150.48784999175757,141.4949800877163,51.4669738652666,95.35815227015371,145.07184445782514,117.03552069006857,276.4528044175488,20.63457517754597
A.D. 2020-Sep-10 12:20:00.0000 UTC,261.11822059931717,312.4169712455888,66.2881654307529,151.46965975525998,142.39439098111632,52.24707195076976,95.83150234834824,145.9797138705751,117.62541104692775,276.15716940241936,5.855008567713963
A.D. 2020-Sep-11 12:20:00.0000 UTC,260.306803944964,312.1416233298437,66.91636750295048,152.46107120983424,143.3067702010711,53.01377727782703,96.3062721950358,146.90073523649758,118.21912366327734,275.8604968110397,351.07304434847964
A.D. 2020-Sep-12 12:20:00.0000 UTC,259.51107587384394,311.85867691772427,67.54661167854917,153.46182840566757,144.23214699116392,53.76742938750407,96.78268564012957,147.83490661724898,118.81678555619715,275.5628138254509,336.82902626565175
A.D. 2020-Sep-13 12:20:00.0000 UTC,258.7314067337875,311.5682524899197,68.17885858908558,154.47165004112372,145.1705288093165,54.50836726589777,97.26096797314993,148.7822025298041,119.41852121329201,275.26414974679403,323.43189455246187
A.D. 2020-Sep-14 12:20:00.0000 UTC,257.96819650688894,311.270470666809,68.81305633482278,155.49022951668982,146.12189987586902,55.236928708436295,97.74134606921555,149.7425725048023,120.02445230491259,274.9645365171769,310.9204548262045
A.D. 2020-Sep-15 12:20:00.0000 UTC,257.2218817382208,310.9654516201338,69.44913792716025,156.51723520828,147.08621972644883,55.9534494535713,98.22404827217287,150.7159396230822,120.63469730803742,274.6640089669579,299.1346432136473
A.D. 2020-Sep-16 12:20:00.0000 UTC,256.4929423829992,310.6533136911587,70.08701849413004,157.55231074242334,148.06342161204975,56.65826178764089,98.70930397450388,151.7021988339298,121.24937107829768,274.3626044850542,287.8046665264003
A.D. 2020-Sep-17 12:20:00.0000 UTC,255.78190892121242,310.3341718537996,70.72659366206184,158.59507603184838,149.05341152754914,57.35169320418809,99.1973434910803,152.70121582976637,121.86858503524715,274.06036240442904,276.6098074966726
A.D. 2020-Sep-18 12:20:00.0000 UTC,255.0893698528943,310.0081361995152,71.36774030732994,159.64512881854344,150.0560677533644,58.03406537294899,99.68839854342123,153.71282637001258,122.49244822607152,273.75732320388846,265.2062635482957
A.D. 2020-Sep-19 12:20:00.0000 UTC,254.41597993856357,309.67531092937844,72.01032064432633,160.70204664962367,151.07124089123326,58.70569403685882,100.18270361896792,154.73683611120492,123.12106936007423,273.45352785397125,253.24291337378727
A.D. 2020-Sep-20 12:20:00.0000 UTC,253.76246920867987,309.33579387111365,72.65418909471451,161.76538871591575,152.09875382420867,59.36688985235686,100.68049778100956,155.77302047694954,123.75455913458795,273.1490172935806,240.39015095606163
A.D. 2020-Sep-21 12:20:00.0000 UTC,253.12965240124228,308.98967610837786,73.29919984503225,162.8346967584007,153.13840078120208,60.017959416454524,101.18202600486352,156.82112381773211,124.39303170571979,272.8438316966629,226.41037219301137
A.D. 2020-Sep-22 12:20:00.0000 UTC,252.51843893480537,308.6370419163474,73.94521312911832,163.90949545637974,154.1899458551463,60.659206014872645,101.6875397137673,157.88085821611358,125.03660491340841,272.53800962399555,211.28559128946011
A.D. 2020-Sep-23 12:20:00.0000 UTC,251.92984365487217,308.2779690303365,74.59209900039022,164.98929265618403,155.25312135494332,61.29092972132353,102.19729660022641,158.9519022491176,125.68539941924169,272.2315872339003,195.3522851403836
A.D. 2020-Sep-24 12:20:00.0000 UTC,251.36499882359828,307.9125292576841,75.23973865458842,166.0735798170358,156.32762640535088,61.91342696506114,102.71156017779131,160.03390004238423,126.33953734724831,271.9245978106615,179.29455092788086
A.D. 2020-Sep-25 12:20:00.0000 UTC,250.82516752836574,307.5407893745298,75.88802412676527,167.16183292971448,157.41312606833725,62.52698993440488,103.23059948537716,161.12646084049175,126.99914099733824,271.617071751585,163.89334925703156
A.D. 2020-Sep-26 12:20:00.0000 UTC,250.3117590491264,307.1628121603397,76.53685723113495,168.25351393802043,158.5092510256024,63.131906088833674,103.75468911593543,162.22915911729743,127.66433190163993,271.3090369508527,149.6979619885754
A.D. 2020-Sep-27 12:20:00.0000 UTC,249.8263458184896,306.77865702198034,77.1861480561529,169.34807193117416,159.61559713254533,63.728457568109576,104.28410927107798,163.34153453709584,128.33522992626678,271.0005191767877,136.89045229194284
A.D. 2020-Sep-28 12:20:00.0000 UTC,249.3706818792621,306.3883805601866,77.83581357808715,170.44494460915618,160.73172532669486,64.31692083654269,104.81914602125714,164.4630922679796,129.01195262745102,270.69154256043055,125.36945306341894
A.D. 2020-Sep-29 12:20:00.0000 UTC,248.94672350358158,305.9920375113436,78.48577674315398,171.5435606212347,161.857162498978,64.8975668310983,105.36009199926248,165.59330426321173,129.69461512206246,270.3821303858109,114.89598466651596
A.D. 2020-Sep-30 12:20:00.0000 UTC,248.5566514452737,305.58968157523014,79.13596565366448,172.64334195102109,162.99140257554726,65.47066117725099,105.9072471472432,166.7316107527486,130.38333003261496,270.0723058496717,105.19521885565841
